gene,signedsig__GSE125583_PRJNA516886_meta,signedsig__GSE159699_PRJNA670209_meta,signedsig__GSE231341_PRJNA964438_meta,signedsig__GSE95587_PRJNA377568_meta,signedsig__MayoRNAseq_cerebellum_meta1,signedsig__MayoRNAseq_cerebellum_meta2,signedsig__MSBB_meta1,signedsig__MSBB_meta2,signedsig__MSBB_meta3,signedsig__MSBB_meta4,signedsig__ROSMAP_meta1,signedsig__ROSMAP_meta6
TMEM229B,0.0126533055965209,0.0063349332553975,0.010212167604751,0.0004245843494844,0.0701190505037135,0.0080780305804668,0.0170246415366208,0.0151648429356217,0.0264572068497033,0.0390206142965789,0.0014989334165419,0.0003734497522987
TMEM230,0.0551879241522914,0.041082463872804,0.0008295102265602,0.0138046840309936,0.3487139224946604,0.0999842213976502,0.0095925662404472,0.0121741574047197,0.0093192466923589,0.0128760930761297,0.0012654135890937,0.0103883819475282
TMEM231,0.0097654786875286,0.01190039090807,0.0114457901915187,0.1804825292279034,0.0999438854776535,0.0205694396311621,0.0184082232586253,0.018585379336275,0.0348330193128751,0.0433373452640975,0.0297904371431075,0.0027535978255264
TMEM232,0.0263336463198169,0.0165135551207179,0.0027906671475878,0.0090034596778525,0.0318327627678875,0.0038741340245805,0.0033293356045926,0.0127129538054441,0.0227700429899256,0.006126819510957,0.002230492462829,0.0013709941355733
TMEM234,0.0120864402906866,0.0218066623106482,0.0069570952519208,0.0391093497781051,0.0365999523469449,0.0125412649292074,0.0051620011020918,0.0155825972807093,0.0067057488581161,0.0151262859168319,0.0038778834437309,0.0095708215358888
TMEM235,0.1188315237376798,0.0193550870208861,0.0,0.028196642652388,0.0186780819643558,0.0272881452717915,0.0034702782967711,0.0058902291663866,0.0028043631188498,0.0249945411567665,0.0001471395856132,0.014768601820612
TMEM237,0.050551210932637,0.0167015713583222,0.0019847204116499,0.0162095740773359,0.1538593784909731,0.0727539158980112,0.0047460632547468,0.0196238937016892,0.0063115615487698,0.0277080201401217,0.0040477306467152,0.007928811998578
TMEM240,0.0658167055548651,0.0066228124011307,0.0,0.0850312784348996,0.0115125231973523,0.0005922822826394,0.0141061460615042,0.0214701690103331,0.0274999481858256,0.0328237300822536,0.0374894496859969,0.0179557856705475
TMEM241,0.0051542638013375,0.0301634095803937,0.0034439798573003,0.009831065604534,0.100109297070683,0.0092856350312233,0.0160836368973283,0.0518434156379554,0.1107486769330535,0.0513753848925238,0.0111690016011319,0.0066079179700618
TMEM242,0.0833228052864719,0.0197598285565352,0.0030034313529734,0.0001933021758023,0.0001845072680325,0.000814388704288,0.0327339773546849,0.0195119727811584,0.0840841122519427,0.0625508359256853,0.0097340505190743,0.0015096682237667
TMEM243,0.0150936760444362,0.0065963530709327,0.0129524313773419,0.0033308962472461,0.1315848253384974,0.0042964680468749,0.0104580286003588,0.0096089515648125,0.0086252079789983,0.0214200949929558,0.0032363234104636,0.0034705247186917
TMEM244,0.02757212829126,0.0089567273264555,0.0,0.0143014399594255,0.0089008650324657,0.0009147358412368,0.0044906600687045,0.0067056605222887,5.254595169985088e-05,0.0019892667512469,0.0044958549029015,0.0061719342830389
TMEM245,0.0072980655919107,0.0186178039467183,0.001933093006264,0.0010974751285577,0.0059241313559044,0.0118588213318213,0.0148150902197347,0.0026975109684502,0.0038100265517773,0.0084494077403334,0.0007963265308568,0.0101068438681067
TMEM246,0.0178835680299926,0.0001287641238864,7.545258787764971e-05,5.8026797390901256e-05,6.286408557270285e-05,3.2339018406841884e-05,0.002394662691015,0.0007206697694782,0.00014886563972,7.305816606031713e-05,0.0018339164330833,8.8379641745683e-05
TMEM247,0.0,0.0,0.0,0.0,0.0,0.0138112776374258,0.0157175393429966,0.0280485501246973,0.0786070460346843,0.0253719881521873,0.0,0.0007600933733434
TMEM248,0.0373336046895182,0.0298967178564457,0.0012751236280752,0.0200393456465838,0.1517966689481816,0.0030109103448146,0.0049129623206008,0.0105091219221819,0.0129671792944543,0.0058300934951423,5.023372208731743e-05,0.0053419866359201
TMEM249,0.0060471607333924,2.876401153687252e-05,0.0325589418471932,0.000373472485017,0.0001935851877181,0.0200561776184623,2.3274670115892783e-05,0.0088012248336523,0.0017325598288795,0.0957081804767038,0.0098745482419956,0.0002463997361194
TMEM25,0.0334031639338512,0.0531287665382841,0.0051596035612174,0.0025008245970098,0.2976387254254425,0.0130761337430163,0.0104234757241713,0.0218443378568603,0.0630848690111354,0.0188717250642876,0.0020508486180383,0.0152975018667336
TMEM251,0.0028341008165379,0.0018355939971064,0.0,0.0049275184154755,0.0025339925831311,0.0587212761028307,0.0011920935532863,1.276928481093368e-05,0.0167415216010361,0.054332451356836,0.0001771007901278,0.0052390097136454
TMEM253,0.0104403387306657,0.0252704571346655,0.0010442265187884,0.0047633370207986,0.0326932052286106,0.0913761010613398,0.0160950608689583,0.0462231116934298,0.0712479328393638,0.0083123902109396,0.0014936179436637,0.0199823564888374
TMEM254,0.0172557630641273,0.0078093507227668,0.0077824888121644,0.0025529941828358,0.0483778446773793,0.0048119431712466,0.0071564833865767,0.0057148453258225,0.0167312609671691,0.0187213537579407,0.0015041065792612,0.0168632966249084
TMEM255A,0.0973389477877095,0.0096828701709682,0.0157532315244266,0.0272272511116332,0.156569278857354,0.1510783805454747,0.0034340728289091,0.0137203826144135,0.0108388949655979,0.0738187564795416,0.0006208981854609,0.0058216022095351
TMEM255B,0.0367182356544465,0.0256552220085081,0.010035224907895,0.009488292520998,0.1246678554542443,0.0334698806658133,0.0286555181125169,0.0152325554065709,0.0136095243701329,0.0074545529676446,0.0054553490359613,0.0587685440346889
TMEM256,4.397570486369243e-05,0.0453099897063482,1.1374468577357228e-05,0.0034526351801507,0.0016891540027884,0.0054929272612787,0.0002356986600924,0.0067895038737388,0.0042469121885559,0.0050020534797736,7.281660067404488e-05,0.0011730402949577
TMEM256-PLSCR3,0.0247974024472502,0.0200411431682879,0.0085017783657432,0.0133157393206641,0.0905207651780624,0.0082969912345814,0.0065023167621983,0.0067865432181603,0.0140475746676566,0.0083808841050471,0.0041293365842841,0.015790905214587
TMEM258,0.0011875728032691,0.0173355272117887,0.0012552563209292,0.0045448962639629,0.0220531963493045,0.0026231022942112,0.0033527070924813,0.0207886721632853,0.0076032767152681,0.008562972375787,0.001451450489064,0.0037367756022856
TMEM259,0.0185123296098299,0.0195006706696929,0.002418486983135,0.0066385820830956,0.0293799849906119,0.0071026129447897,0.0049895593616031,0.0077620640613694,0.0101148458963347,0.0161295253775477,0.0015337560739342,0.0038371361354379
TMEM26,0.0006203386830386,0.0013803350656518,0.0143002144011921,0.0001353006819535,0.0070431131031714,0.0001070410781902,0.0076182165258235,0.0055537929647946,0.0033756698906449,0.0783876251469653,0.0015205916683156,0.0062600396639703
TMEM260,0.0152587088877739,0.0298846940659185,0.0041368014005651,0.0055812706952066,0.0346785453262723,0.0030571253716536,0.0144991650372111,0.0069196733588195,0.0089411358754075,0.0221099918249947,0.0050539641014492,0.0035340148159179
TMEM261,1.7913103056300086e-05,0.002248350638184,0.0075460497875145,0.0033396757532064,0.0116330344601446,0.0942188487930867,0.0072876179905335,0.0076327041624793,0.0003025602205032,0.0399700036513935,0.0003758347918393,0.0052416029455778
TMEM263,0.0038552761871747,0.0434982313316588,0.0076696324676613,0.000822479768889,0.0253510523702217,0.0016373661805441,0.0012341395132185,0.0111483073162911,0.0013644509299585,0.0214194285614682,0.0016389460376294,0.0028776091481568
TMEM30A,0.0001726681887589,0.0004590183211329,0.0020225693912467,0.0001344325528544,0.0040256258738146,0.0001758025042461,0.0010667716672526,0.0066550605190765,0.0016800452168165,0.0005288984184585,6.843859317920539e-05,0.0001185803217504
TMEM33,0.1701133500654859,0.0043240637088492,0.0015465752551955,0.0063870343581073,0.1570895670628101,0.0688266618870449,0.0022949778375259,0.013375494863298,0.0213031778357193,0.0137631968618764,0.0004509365188805,0.0258558095468017
TMEM35,8.048667896478677e-05,0.0012500634948579,1.323776510860442e-06,3.821664475889188e-05,0.0001292618850303,6.982306950085991e-06,0.0005601301836212,0.0100582108608247,0.0026257394473917,0.0008774053838028,1.8600563127584048e-06,5.825020786095029e-06
TMEM37,0.0070549324492272,0.0076516466427968,0.0260771116244868,0.0188271952695781,0.0003197934863527,0.0007540973629256,0.0052925434896721,0.0051214498319506,0.024117145561342,0.0002505790920822,0.000281557904893,0.0010220840092555
TMEM38A,0.0636850679905227,0.0300212113610757,0.0014973152673828,0.0424322278840091,0.0759063484815108,0.0140406974144222,0.0016425551960421,0.0001931639791535,1.672022406740647e-05,0.0119314990124609,0.00026618360479,0.0011036808250906
TMEM38B,0.1773311255050703,0.0098674817435469,0.006556437144964,0.0018769741649663,0.0031102161356337,0.0849203777136686,0.003941581830695,0.0026235124472772,0.0044683693809877,0.036780825621927,0.0018222637586226,0.0015683845154706
TMEM39A,0.0606930855591091,0.0154106860114249,0.0027782431063615,0.0253301491879413,0.4395477517384736,0.1157476779327395,0.0018790832478487,0.0111829595724765,0.0103777797705018,0.0154235431494026,0.0003951392689286,0.0178694339712421
TMEM39B,0.0565037510944629,0.0231430785675284,0.0053605541446793,0.0001023174659472,0.0700642540433282,0.0031097306624981,0.0099150146505341,0.0383067006783292,0.0072893146867801,0.011304215011528,0.007576985259419,0.0041920639825706
TMEM40,0.0285595244131377,0.0014965008384723,0.00213063933587,0.0224513758836873,0.0244521054212166,0.0037246015356059,0.0057596036249128,0.0022993277536925,0.0034871417131854,0.0351089108045098,0.0231012549957462,0.0073078285135048
TMEM41A,0.0017987555770245,0.0400262830033576,0.0029351979492099,0.0007163781691789,0.0864520786672413,0.0159275254174236,0.0128301362578142,0.0085019979442355,0.0125088539620026,0.0052457703163642,9.363860544575592e-05,0.0194117001937095
TMEM41B,0.0012047980130928,0.0227669985785445,0.0028038848241547,0.0037275600263792,0.0951627774978193,0.0041995297057547,0.0119435021001363,0.0183511539047482,0.0228417558041142,0.0108108371651775,0.0094955817340391,0.0054363922181033
TMEM42,0.0030698108777221,0.0082067029892061,0.0051727855524676,0.003573610937278,0.0503472494602903,0.0003449871703126,0.0343234635431154,0.0067766669049059,0.0705145527780495,0.0280550244843249,0.0002856142940889,0.0133595937088911
TMEM43,0.0001438222054759,0.0163694490500969,0.0043809547529137,3.660761109141219e-06,0.0062301366692591,0.0011608646263734,4.264108217087789e-05,0.0174498262117644,5.476195593460142e-06,0.0003064745958572,0.0017570613073254,0.0009359655682229
TMEM44,0.0199039181819204,0.0083861027760698,0.0059819144745393,0.0129900230724087,0.14163513710608,0.0497938034086982,0.0042839243126095,0.0298428798348278,0.0156314310849559,0.0105887635195012,0.0022296126914529,0.0143832660807605
TMEM45A,0.0707226931753985,0.0,0.0012290656611071,0.0050764842691976,0.0003026952962778,0.0032464218500777,0.0002734551044418,0.0002224483640904,5.049499494991052e-05,0.0011002938161038,0.0006669188919018,1.860609567982628e-05
TMEM45B,0.0005071385178425,0.0455179772418535,0.0010900458917294,0.0055016377688722,0.140879266171238,0.0019061382448871,0.0004520512447647,0.008271909083988,0.0009752102132081,0.0002825091942534,0.0001954506462031,0.004681460900553
TMEM5,0.0810789540278328,0.0235770301570457,0.0015365316652399,0.0302648965056532,0.0457193077654784,0.0512870445288147,0.026456367824747,0.0158490491817066,0.0499399086479022,0.0126825284797734,0.0143365168367475,0.0005853828178821
TMEM50A,0.0089055391982899,0.0049987292589768,0.0055927024148988,0.0656551443809582,0.2249233221746911,0.0033137005102289,0.003542680950159,0.0056403760076431,0.0053566795473522,0.001197034433155,0.0033650218084778,0.0208503897525127
TMEM50B,0.0325846418710129,0.0203492443706116,0.0032977099867624,0.010069709823158,0.2351116378324969,0.1314947355496784,0.0079278429907506,0.0184054179395904,0.0219175706436213,0.0406694787171277,0.0016798080568817,0.0134551961690704
TMEM51,0.0452377999687692,0.0559554251933625,0.0065551330103826,0.0071768262530086,0.0738969496001778,0.0191703814083077,0.0027531419972405,0.0373674118976948,0.0004008099122614,0.0042521136242006,0.0007027315299217,0.0025353936996284
TMEM52,0.0061845906255241,0.0643333602374499,0.0047398963835331,0.0380752094159269,0.1158299257483137,0.0630358115450108,0.0107215469636275,0.0114324797963187,0.0063919306499368,0.0442879214614667,0.004672116942436,0.0031781100743221
TMEM52B,0.0002390655263665,0.0156380197096512,0.0033223222544849,0.0051274761026494,0.0264808466343421,0.0007069355950275,0.0053755294798311,0.0057510488990669,0.0014588920075998,0.068752079905947,0.0005359999988052,0.0055657613938547
TMEM53,0.0048624521782841,0.0092202886492203,0.0003693091434063,0.0845052968554563,0.0962786502106128,0.0054779684172132,0.0135458011851416,0.0436509388019658,0.0333507949387728,0.05610770697559,0.0011843393173352,0.0041020329457312
TMEM54,0.0070747203056753,0.0041110830539758,0.0073814841035866,0.0382288922758319,0.0371803954526857,0.0093270347988796,0.0001741687283578,0.0077708462468007,0.0088860034736212,0.0153511291819489,0.0007667466581894,0.0262169695391848
TMEM55A,0.0716049326521264,0.0926138731601465,0.0027074693633687,0.0079844546562646,0.0647758677977833,0.0386200665595034,0.0036820306592063,0.0450915204846905,0.0047558031754737,0.0011784200887705,0.0012113032892637,0.0018469992573007
TMEM55B,0.0611113133571925,0.0158288927415362,0.0064535640359849,0.0270568369699493,0.2881355628974265,0.0054975299153391,0.005241900305893,0.016081450637266,0.0240691862765086,0.0110046393658001,0.0033597162908481,0.0068192591604692
TMEM56,0.0022253896449145,0.0807276391532423,0.0093247805239464,0.0001162982647706,0.0613280254477478,0.0007101269958122,0.0093028798732502,0.0119428817183529,0.021395204551937,0.0065366954516781,0.0003940517497459,0.0359310088404883
TMEM57,0.0059668585074307,0.0022067846432386,0.0016142454166534,0.0065836249267473,0.4453630643985244,0.0097008793310327,0.0024829184305043,0.0056745058655806,0.0078486440897697,0.0016973214791695,4.820759668990903e-05,0.0003355524112421
TMEM59,0.0704803618935869,0.0293395585351933,0.0022146295224375,0.0099282780763106,0.0542965759220813,0.0044624289551128,0.0041938469411085,0.0218829868494528,0.0106949490993557,0.0072139994062262,0.0010412026295946,0.0041871217138296
TMEM59L,0.1000720688496827,0.0328229941242645,0.004080325588436,0.0161604162206101,0.0945836773238277,0.0038806494555115,0.0042079964017392,0.018192553356675,0.0183918816009017,0.0044794695783796,0.0027962872035888,0.0059280361027324
TMEM62,0.0445419425129144,0.0083608468398229,0.0015701505522782,0.0129284273597767,0.3977050704082414,0.006766622613449,0.0117311370915361,0.0114298545639075,0.0098481358638869,0.046204495394842,0.0028209817168722,0.0052097730463492
TMEM63A,0.0168185955406319,0.0198268666563937,0.0041037739774234,0.0041505219008929,0.1058728311768866,0.0114519403346043,0.0041706066958082,0.0041159210725024,0.0073608205205438,0.0116218962092056,0.0060631596715909,0.0091531090665182
TMEM63B,0.1009555706554665,0.0797026458177288,0.0055311761574076,0.0834192984575191,0.339634870060806,0.0444970190524633,0.014661502147948,0.0299128956605924,0.0854348314527746,0.0129694477048017,0.0157271962015335,0.0067427162785445
TMEM63C,0.000898524256042,0.0149238257336118,0.0049227941097284,0.0386884720848124,0.1177265234220957,0.0080740697111776,0.0081305012855511,0.0084892904334271,0.0206282283400824,0.0096770016901637,0.0047412242715314,0.0831920193234112
TMEM64,0.084038065989465,0.0074015025500151,0.009339212348443,0.019454486384385,0.0693998697090122,0.2741554467787093,0.0166362439433503,0.01495338746295,0.0439218685642099,0.0166998483736914,0.0034328727709598,0.0281440843927722
TMEM67,0.1291156978802964,0.0088472763659973,0.0033733289086345,0.0143746935523324,0.0249242437859963,0.0025997221491477,0.0080741958068963,0.0096720958420541,0.0080305201534153,0.0115225862973384,0.0145694464348427,0.0080513146687105
TMEM68,0.1003512296445602,0.011255258184576,0.0057304774048807,0.0149402395336457,0.0599266509285893,0.0073758116080319,0.0232626889752741,0.0390425524931894,0.0205745991431465,0.0335079731274319,0.0068165816501643,0.0129142953127883
TMEM69,0.0142228637876085,0.0437853894939679,0.0,0.029931540125426,0.3527414376892742,0.1224535674138365,0.0011771520935577,0.0004651189571501,0.0026570980408114,0.000636473658087,0.0002311416203249,3.288115175974551e-05
TMEM70,0.0284698454363861,0.0091930586137844,0.0011550450457594,0.0016379853820855,0.2533752139995291,0.0109242693847282,0.0038229393019572,0.0080779678936747,0.0068750182893618,0.0092166754906769,0.0026501347098391,0.0031649284140579
TMEM71,0.0372529374761634,0.053236011955588,0.0119368368967238,0.0103026991744631,0.0678023312035628,0.0324907442125608,0.0929679938161299,0.0142733126214845,0.0111983945822687,0.0053107863259566,0.0124640383992183,0.0100023477337766
TMEM72,0.0139885465570072,0.0150125660095674,0.0,0.0022964552777644,0.0115968394944026,0.0071063181839845,0.00727971407479,0.0781339017131807,0.0176175557186666,0.0003595994576243,0.0072015214304599,0.0018361656592935
TMEM74,0.0087201355552629,0.0004032979762597,0.0,0.0039248924407605,4.244294350435341e-06,0.0005721592548413,6.395201540386197e-05,1.969928525868865e-05,0.0012610788620972,0.0005795397193084,8.090971922435153e-06,0.0002126899939212
TMEM74B,0.034744594392945,0.0140527403704184,0.0016748644242563,0.0156278188133871,0.0110054415951945,0.0144740220371465,0.014101028012218,0.0002734814679952,0.0007976556705324,0.0020778555080361,0.0347199238204005,0.0037644560094088
TMEM79,0.0021225511165933,0.0061417463359144,0.0115623591215276,7.46209572865049e-05,0.1182457458597095,0.0001786998873073,0.0031736173422954,0.0293987922789105,0.0113221664104965,0.0226521815136757,0.0031504567875071,0.0001458292397726
TMEM80,0.0632348213234999,0.0545068720994709,0.005691865107787,0.0254615396565092,0.1414408088046649,0.0373753582564712,0.0306859563038789,0.0418393275167676,0.0429600192927873,0.0243824891530361,0.0112435910096132,0.0079677862740177
TMEM86A,0.0075680321358959,0.0024586621041673,0.0029187560086238,0.0010238154006197,0.0029437551395094,8.893299329444886e-05,0.0025099004288035,0.0138379512317993,0.0046506951803716,0.0103625430996002,0.0151492755451217,0.0002295635745652
TMEM86B,0.0007843829766033,0.0014487771744147,2.7867672923729864e-06,0.0003487005915246,0.0060918040127968,0.0060257665717134,0.0009051207207881,0.0173007869738529,0.0283455831829508,0.0072933964999969,0.0005826772723104,0.0022848506562327
TMEM87A,0.0117852679741736,0.040162793557691,0.0037880735821619,0.0086373442236691,0.0905946431970051,0.1722950174331742,0.0066250121369294,0.0095053419549248,0.0114640988348155,0.0145015035727726,0.0037461522809526,0.0230007480665549
TMEM87B,0.0002390885177019,0.0064962709442137,0.0088564465352472,9.079228542961364e-05,0.0184124141242724,0.0021292625107346,0.0015061329271382,0.0023833135478222,0.0012461551137076,0.0006179834563417,0.0002253088514506,0.0009563611258129
TMEM88,5.863516105479437e-05,0.0,0.0010011437843244,0.000245476617029,0.0628130317033507,0.0013981028744394,0.0078233056541273,0.0057366878762514,0.0001529786583244,0.0057376888492136,0.0089027084450422,0.0005977144063666
TMEM8A,0.0163185504713688,0.0200572476448123,0.0066701477373689,0.02366554722328,0.0142215334430039,0.0106523228925746,0.0159171044866588,0.0115937467317142,0.0033287534433926,0.0509654844504898,0.0053093458061793,0.0084162554983514
TMEM8B,0.0138686296578445,0.0087448876176225,0.0024864090797504,0.0096171713029014,0.066678864851649,0.004436643443199,0.0032613768489676,0.0046954464242839,0.0033232929340454,0.014157821447481,0.0012056851191149,0.1062866522002887
TMEM8C,0.1625183719429739,0.1412489369710947,0.0227831738366586,0.0003685966534958,0.0005455925490079,0.0197940510224672,0.0240151274310416,0.0006697410381686,0.0045410875030983,0.0345148849880739,0.0047697519569985,0.0090192737472118
TMEM9,0.0287486162294356,0.0466414318927115,0.0054369039062091,0.0027815539261325,0.0894683314992424,0.000980442975545,0.0045722417425197,0.005205736440234,0.065706328793771,0.0048982381479388,0.003531166678502,0.0034962681866787
TMEM91,0.1294595286597585,0.0062281160671931,0.0073463625582791,0.0096471761726321,0.0834515818323708,0.0042779656951703,0.0060041329668091,0.0485173692588726,0.018744705172905,0.0238413511577454,0.0047796113313718,0.0023119152567154
TMEM92,0.000640020821449,0.0,0.0,0.0321896369564791,0.0177012714560903,0.0252972020787848,0.0079750092753859,0.0165277749480183,0.0097877289397877,0.0088825049813841,0.0077002015864915,0.0039886412445591
TMEM95,0.0057480833689467,0.0064088092379965,0.0086798145128974,0.0,0.0028755067390647,0.0366268501313234,0.003327735424098,0.0248241043930281,0.0144721969993709,0.0267651236274728,0.0067586123307537,0.0071152860669027
TMEM97,0.0070766765274427,0.0060842589835328,0.0019986321076464,0.0004401123440951,0.0548574548564004,0.0012814943515433,0.0059463056948582,0.0033624424764772,0.0039190178528469,0.0015021748234594,0.0008063605348789,0.011362864940999
TMEM98,0.0829008716722296,0.0502868983802212,0.0041710955070391,0.027084427717547,0.2394118331215927,0.062928292838056,0.0015507674726495,0.0121281552654213,0.0038122014982034,0.0240380286067726,0.0014020723577539,0.0062616996712978
TMEM99,0.0439300479442085,0.0224866886153288,0.0176089044730827,0.0002236380828277,0.0046676278144177,0.0004539961030536,0.0005402505999009,0.0052037915502309,0.0017265967538846,0.0002622537001244,0.002090892727533,0.0040123205436193
TMEM9B,0.0081124797531838,0.0002758187050669,0.0017896945508807,0.0018283499313225,0.0156255455785698,0.0160927838474259,0.0002537079607744,0.0013748257013798,0.002356426330994,0.0019240013135594,0.0007790843091977,0.0151664225205582
TMF1,0.0199931692826382,0.0003499227490353,0.0005922882319281,0.0026988444366437,0.1642317177688856,0.0081464182832946,0.0172803033335387,0.0152606785227086,0.0246632897798177,0.0031644737082325,0.0145325335591004,0.0134354278480926
TMIGD2,0.0010685300493263,0.0466667706548511,0.0077011060332652,0.0054535796671666,0.0303307774508844,0.0065397446137995,0.0013671020442959,0.0654784809803934,0.0412484462079736,0.0223827127780952,0.0027472908873471,0.0040196114040924
TMLHE,0.0030031001750829,0.0434872500734156,0.0105924446502237,0.0064469944727004,0.0039044415543771,0.0027223831620252,0.0015567399083062,0.0024208170211772,0.0041970916365947,0.0072442041000709,0.0055966537104252,0.0038658545524537
TMOD1,0.102124260947093,0.0090642328266304,0.0208616892995894,0.0001588258153269,0.4771628065754228,0.0483868736210063,0.0016815689203843,0.0281707555038171,0.0021824902501342,0.0378428219687988,0.0122660852913935,0.0076646775723199
TMOD2,0.0003283910333546,0.0341999205562712,0.0005829936902261,5.057630288501272e-05,0.0004112097139127,0.0002274444939664,0.0022115911994017,0.0103391988748236,0.0148091108946963,0.0036733065074453,5.615800383040207e-05,0.0002520697860242
TMOD3,0.0258809357674696,0.0155151371776488,0.0031968017665784,0.0210437287147085,0.0453595831002647,0.1040511945208442,0.0097550910289259,0.0203331849910992,0.0963845080007109,0.0620251946231244,0.0024277199949981,0.0029403327325965
TMPO,0.0300559104923509,0.0039960023940647,0.0016688090826312,0.0095557528639482,0.2932648663033509,0.0257027242086676,0.0064333812959401,0.003151257414614,0.0146508217479597,0.0171140688046489,0.0038649532260555,0.0045941334585108
TMPPE,0.000659457537565,0.0165129425484682,0.0060838737662795,0.0001249693887708,0.003182854889037,0.0004094197097273,1.193312826135224e-05,0.0122624092125983,5.6842388301038346e-05,0.0018398033489965,0.0012556834999232,0.0042472641862298
TMPRSS11B,0.0106571869818173,0.0032936001394543,0.0,0.001694821359458,0.0,0.0,0.0094578174576779,0.0011574999221662,0.0005934686970467,0.0,0.0015223071073025,0.0013674337998799
TMPRSS11BNL,0.0048068329028526,9.451032362115342e-05,0.0367461534411399,0.0293958221447646,0.0083790449653095,0.0013904224553926,0.0171557375597008,0.0083284070589055,0.074885367406323,0.0073981819175106,0.0018919627928403,0.0012083884811601
TMPRSS11D,0.0003835435179069,0.0,0.0,0.0030621941057314,0.003917685109105,0.0144679597213541,0.0016531917309215,0.0084677385105361,0.0047939487783375,0.004194668267937,0.0,0.0
TMPRSS13,0.0009715251893875,0.0192571432139831,0.0124914218192281,0.0161166389208114,0.02420137341944,0.0128635578459118,0.0042580015934234,0.0301929936701154,0.0455798866583119,0.022764196111873,0.0063595479613999,0.0831999539245215
TMPRSS15,0.006328224448755,0.0739150322809533,0.0124682025981213,0.0,0.0,0.0,0.0165594599012232,0.0103648099653757,0.0113098841811915,0.0133908978849067,0.0024434982853168,0.003526193905756
TMPRSS2,0.0002778608974364,0.0,0.0,9.65824823238754e-05,0.0077823791089239,0.0006413506104856,0.003528833799513,0.0245002191279968,2.0484040419656177e-05,0.0042905808715723,5.634224527992186e-06,0.0024319349372453
TMPRSS3,0.0410457615859055,0.0078976502784808,0.0,0.0054858186851083,0.0360257125293628,0.0488179078334993,0.0009790308340923,0.0079685882576129,0.0318214146946246,0.0031997628844416,0.0015507383831927,0.1037418287393111
TMPRSS4,0.0006633453452315,0.001982786290614,0.0025421867160537,0.0195156528900879,0.0131657512665863,0.0085151533490624,0.000402810950285,0.0046734084962248,0.0006030423212163,0.004148597940392,0.0001670212314532,0.000788164334349
TMPRSS5,0.0312163563179007,0.0394366146270327,0.0200967606919378,0.0211276649182554,0.0418387846009783,0.0180537129698788,0.0113424148962175,0.0314532019059853,0.0063511451312231,0.0579143219608515,0.0141738981572695,0.0026185014672744
TMPRSS6,0.0,0.0174794580617671,0.0,0.0,0.0875796149609023,0.0189429468755131,0.001536290988166,0.0019577996562984,0.0094975378851415,0.0,0.0001469013035354,0.0
TMPRSS9,0.0047527763133619,0.086512492437628,0.0080229094866623,0.0034956877899278,0.0079908880026319,0.0073861736816003,0.0034860532961767,0.0126195037828289,0.0015150668616373,0.0047412532068613,0.0061379038039084,0.0042985561180332
TMSB15A,0.0081949893212807,0.0013562579510499,0.0018656350838007,0.0018353144931033,0.0551897393664862,0.0026379860235037,0.0044061008118877,0.0127722595785568,0.0091761240370257,0.0008440296296503,0.0043012068956431,3.7090228743477127e-06
TMSB15B,0.1229768389129467,0.010415003915664,0.016370141732164,0.000891308582488,0.1401978114233459,0.0203671605732709,0.0312267223106144,0.0421907995931199,0.0403108202901536,0.0133532448924522,0.0020482247173076,0.0051978162756079
TMSB4X,0.0238010855324468,0.006270219608315,0.0008088775914716,4.491812334152432e-05,0.0003798728131373,9.172552039432065e-05,8.368038799165841e-05,0.0022676092395122,0.0007736922444446,0.003386533198272,3.6807699782572094e-05,0.0001018626429495
TMTC1,0.0276959330079906,0.003614236045262,0.0023570041616162,0.0007027710856491,0.054737323306113,0.1065227614293895,0.0040130256990156,0.0093192382543714,0.0075654676021703,0.0057078053910755,0.0011462483896707,0.0056218566146555
TMTC2,0.0029283020705812,0.0374530167959417,0.0082420848681693,0.0012050164281868,0.0304760049389558,0.0643945319797058,0.0048287728948002,0.0116848093382883,0.0014958556924211,0.0105867231955604,0.0091053487038455,0.0129324160168927
TMTC3,1.734757813299716e-05,0.0013027066780884,0.0008301113322267,5.093990143156341e-05,0.0005036840645322,0.0001185294041903,3.35109886179802e-05,0.0005018274814466,0.0050741494050042,0.0068889888996104,3.996733251723022e-05,0.0015741348715214
TMTC4,0.1966258358911066,0.0055808928914016,0.0026351620819979,0.0291421356876322,0.1717374440154227,0.0301066425835311,0.0050179468226528,0.0109908797765057,0.0135328110157253,0.0214590385590998,0.0111665634410746,0.0009100177229178
TMUB1,0.0146555377172944,0.002720356572431,0.0095602111497498,0.0010126651561809,0.0005350302797993,0.000383635996015,0.0047613104019934,0.0186338763425535,0.0411214261959702,0.0368234455812216,0.002070222970889,0.004126532604733
TMUB2,0.0542292519756962,0.0134868576787095,0.0048262826196308,0.020566840039023,0.0660155165511068,0.0067680743491154,0.0104987886691595,0.0307010396856735,0.0340904725775962,0.0441644000277767,0.0226932878518216,0.0099914549749048
TMX1,0.0625550062544463,0.0009590942885828,0.0032865430425437,0.0234497220174006,0.2451844252710911,0.1343836707683627,0.0003595168780947,0.0001323863194176,0.0007031626229643,0.017245275977639,1.0710924903416771e-05,0.006388272246355
